mAHw0085.spa, Mon Nov 13 13:19:13 2006 (GMT-10:00)
7999.41	-0.00884029
7997.48	-0.0114278
7995.55	-0.011881
7993.62	-0.0103939
7991.7	-0.00952032
7989.77	-0.00861001
7987.84	-0.00750905
7985.91	-0.00731869
7983.98	-0.00652734
7982.06	-0.00538063
7980.13	-0.00380851
7978.2	-0.0046911
7976.27	-0.00533789
7974.34	-0.0061872
7972.42	-0.00791541
7970.49	-0.00998333
7968.56	-0.00990677
7966.63	-0.00708565
7964.7	-0.00580031
7962.78	-0.00709383
7960.85	-0.00874012
7958.92	-0.0112065
7956.99	-0.0135072
7955.06	-0.0119442
7953.14	-0.00835088
7951.21	-0.00726988
7949.28	-0.00828418
7947.35	-0.00856129
7945.42	-0.00452958
7943.5	-0.00475492
7941.57	-0.00808834
7939.64	-0.00913801
7937.71	-0.0101231
7935.78	-0.0112893
7933.86	-0.00930221
7931.93	-0.00814398
7930	-0.00903274
7928.07	-0.00952583
7926.14	-0.00894359
7924.22	-0.00774245
7922.29	-0.00456482
7920.36	-0.00324098
7918.43	-0.00592891
7916.5	-0.0102326
7914.58	-0.0124355
7912.65	-0.0131076
7910.72	-0.0106177
7908.79	-0.00787364
7906.86	-0.00729292
7904.94	-0.00560959
7903.01	-0.00691787
7901.08	-0.00617515
7899.15	-0.00363308
7897.22	-0.00325295
7895.3	-0.00494005
7893.37	-0.00832306
7891.44	-0.00992666
7889.51	-0.00987565
7887.58	-0.00974529
7885.66	-0.0096116
7883.73	-0.00653146
7881.8	-0.00351889
7879.87	-0.00510165
7877.94	-0.00592443
7876.02	-0.00452161
7874.09	-0.00703434
7872.16	-0.0107187
7870.23	-0.0106149
7868.3	-0.00989158
7866.38	-0.00847863
7864.45	-0.00685225
7862.52	-0.00479388
7860.59	-0.00493107
7858.66	-0.00829679
7856.74	-0.0099821
7854.81	-0.0103475
7852.88	-0.0100476
7850.95	-0.0102455
7849.02	-0.0124689
7847.1	-0.0138316
7845.17	-0.0111114
7843.24	-0.00841507
7841.31	-0.00531737
7839.38	-0.0041835
7837.46	-0.00549496
7835.53	-0.00855326
7833.6	-0.0108271
7831.67	-0.00792644
7829.74	-0.006344
7827.82	-0.00787725
7825.89	-0.00732029
7823.96	-0.0040707
7822.03	-0.00444897
7820.1	-0.00379491
7818.18	-0.00121406
7816.25	-0.00129946
7814.32	-0.00366742
7812.39	-0.00646164
7810.46	-0.00905202
7808.54	-0.00789804
7806.61	-0.00828116
7804.68	-0.0112812
7802.75	-0.0103903
7800.82	-0.00813715
7798.9	-0.0104046
7796.97	-0.00941515
7795.04	-0.0069117
7793.11	-0.00822312
7791.18	-0.00798985
7789.26	-0.00777048
7787.33	-0.00942209
7785.4	-0.0105953
7783.47	-0.0111465
7781.54	-0.00827865
7779.62	-0.00603773
7777.69	-0.00659526
7775.76	-0.00790539
7773.83	-0.00679275
7771.9	-0.00758062
7769.98	-0.00939648
7768.05	-0.00872791
7766.12	-0.00853059
7764.19	-0.0105558
7762.26	-0.00973395
7760.34	-0.0090503
7758.41	-0.0085261
7756.48	-0.0077986
7754.55	-0.00864954
7752.62	-0.00728021
7750.7	-0.00769539
7748.77	-0.00889724
7746.84	-0.00965314
7744.91	-0.0078834
7742.98	-0.00757916
7741.06	-0.00660639
7739.13	-0.00545524
7737.2	-0.00769682
7735.27	-0.00958324
7733.34	-0.0080254
7731.42	-0.00696078
7729.49	-0.007446
7727.56	-0.00760332
7725.63	-0.00650903
