mAHl0677.spa, Wed Nov 01 09:36:31 2006 (GMT-10:00)
7999.41	-0.0287069
7997.48	-0.0269526
7995.55	-0.025872
7993.62	-0.026477
7991.7	-0.0255203
7989.77	-0.024534
7987.84	-0.0210938
7985.91	-0.0227557
7983.98	-0.02368
7982.06	-0.0236557
7980.13	-0.0272634
7978.2	-0.0287603
7976.27	-0.027425
7974.34	-0.0257622
7972.42	-0.0281076
7970.49	-0.0305321
7968.56	-0.0274986
7966.63	-0.0267065
7964.7	-0.0270598
7962.78	-0.0263399
7960.85	-0.0245683
7958.92	-0.0230638
7956.99	-0.0250964
7955.06	-0.0259973
7953.14	-0.0250819
7951.21	-0.0249472
7949.28	-0.0243027
7947.35	-0.0247487
7945.42	-0.0230952
7943.5	-0.0218055
7941.57	-0.0251764
7939.64	-0.0297917
7937.71	-0.029111
7935.78	-0.0269608
7933.86	-0.0268696
7931.93	-0.026391
7930	-0.0254635
7928.07	-0.0241196
7926.14	-0.0237102
7924.22	-0.0224972
7922.29	-0.0243485
7920.36	-0.0245652
7918.43	-0.0242002
7916.5	-0.0236936
7914.58	-0.0234772
7912.65	-0.023305
7910.72	-0.0236824
7908.79	-0.0223491
7906.86	-0.0229807
7904.94	-0.0244252
7903.01	-0.0251375
7901.08	-0.026828
7899.15	-0.0244977
7897.22	-0.0235307
7895.3	-0.0254826
7893.37	-0.0252784
7891.44	-0.0210097
7889.51	-0.020385
7887.58	-0.0221748
7885.66	-0.0230721
7883.73	-0.026099
7881.8	-0.0271412
7879.87	-0.023768
7877.94	-0.0240314
7876.02	-0.023583
7874.09	-0.0233186
7872.16	-0.0254354
7870.23	-0.0251429
7868.3	-0.0223773
7866.38	-0.0210607
7864.45	-0.0234943
7862.52	-0.0260951
7860.59	-0.0273633
7858.66	-0.0270577
7856.74	-0.0267338
7854.81	-0.023398
7852.88	-0.022959
7850.95	-0.0257433
7849.02	-0.0258225
7847.1	-0.0263146
7845.17	-0.0274494
7843.24	-0.0273962
7841.31	-0.0258447
7839.38	-0.023744
7837.46	-0.0240264
